l_mm,f1_Hz,k1_eff_v,k1_eff_l,angle1,X1(1),X1(2),X1(3),X1(4),X1(5),dw_le_1,dw1_1,dw2_1,f2_Hz,k2_eff_v,k2_eff_l,angle2,X2(1),X2(2),X2(3),X2(4),X2(5),dw_le_2,dw1_2,dw2_2,f3_Hz,k3_eff_v,k3_eff_l,angle3,X3(1),X3(2),X3(3),X3(4),X3(5),dw_le_3,dw1_3,dw2_3,f4_Hz,k4_eff_v,k4_eff_l,angle4,X4(1),X4(2),X4(3),X4(4),X4(5),dw_le_4,dw1_4,dw2_4,f5_Hz,k5_eff_v,k5_eff_l,angle5,X5(1),X5(2),X5(3),X5(4),X5(5),dw_le_5,dw1_5,dw2_5
0.7,18773.5748198671,1777.36801011184,13589.6959086215,70.1176726733413,-1.25173133591369,0.503589941437252,0.0387179614651475,0.3899910215279,0.0665355872885425,475.961474073652,461.379712763725,1275.7767525636,138410.988491444,1176492.90384214,35134.485479065,9.80452366232306,-0.972726793404402,-1.07243468963765,0.200249696923416,0.0169220242239659,-0.537830766423026,-3354.03477342936,-1956.44121057142,-338.095153421896,307519.749669881,11884187.2389782,74376.6897756046,4.52327253462211,-1.00812846907769,1.42135944793492,-1.13485675743091,-0.881925141517909,1.39201735115343,2736.25423001616,3765.8563103767,-297.918467382695,589130.476488596,107061.893054272,783383.202879682,69.7114670861378,-29.554641464992,3160.58998729173,-2523.51149440611,-1961.08294483294,3095.34376303194,66.1798082889145,56.9559374901613,154.066661981079,1036854.6616464,219913.20914566,66419534.5986267,86.706772370188,-1099.33936685515,160389.891780221,-128060.184054675,-99518.7235796174,157078.853369616,25.303194360533,20.8332045573188,362.058155136174
0.71,18653.0526894242,1777.22684919708,13116.010869457,69.7911364398442,-1.25002470619519,0.504122115627115,0.037571286074952,0.386699288322429,0.0670198673925473,475.850155281932,461.263207271023,1253.07846252731,136810.679342542,1267358.67431392,33020.0291992889,9.16920685761126,-0.971395946543372,-1.09879535186325,0.225895317837936,0.039215891450057,-0.562812284103743,-3620.48237319827,-2053.7187039093,-331.497237835333,300620.892204018,9892183.43759087,72767.2536637078,4.90210972598369,-1.00854577607648,1.37963203368019,-1.1602583551348,-0.89510316492645,1.38863862841721,2433.1318199379,3192.16502059142,-273.783484103136,583330.918821635,106590.35127787,648030.813725502,67.9242176564507,-31.0561532778967,3408.85225380379,-2866.81463777373,-2211.65815714433,3431.10612296516,67.1424706466994,57.8235903772001,142.575182477632,1026785.14816552,217121.687078153,52460336.7152764,86.3190440496041,-1142.50727021082,169785.45979664,-142788.07210932,-110156.548059461,170893.863190657,25.8044683602931,21.2642288787948,330.53204653531
0.72,18534.3922352901,1777.09168724218,12665.5576423165,69.4651342104277,-1.24834341525271,0.504692499388415,0.0364051527426888,0.383415418669979,0.0675352194419926,475.739055037813,461.146913160199,1231.10911301776,135168.45872633,1371634.41230245,31044.1807771018,8.55556674021542,-0.969971762162648,-1.12550945024744,0.252522934691384,0.0620308893173509,-0.588644030539918,-3928.9717089142,-2159.81779806027,-324.928668845214,294009.682359457,8392203.40531995,71501.3693993043,5.2736699796148,-1.0089356279016,1.33360923719916,-1.18005972063285,-0.904127047149028,1.38025568852186,2162.99309960424,2721.04949320681,-251.162975962524,577884.026152591,106512.027099526,527585.202207215,65.8047975855573,-32.6435269540139,3717.32869885933,-3289.32174696785,-2520.18156895841,3847.35193757502,68.0644694032476,58.655130080594,130.542817001216,1016708.8654969,214350.04821118,40420339.9978801,85.8349663830653,-1183.42271110604,181073.136078083,-160224.680824182,-122759.437527682,187406.639920373,26.3178037181763,21.7060484028549,298.070472141445
0.73,18417.5365700376,1776.96253078416,12236.8278716252,69.1396593881995,-1.24668750554223,0.505300689019061,0.0352193557880578,0.380139440698363,0.0680815958133599,475.628121576254,461.030776581067,1209.83239315527,133485.602418567,1492180.17951649,29200.425412791,7.96337978698329,-0.9684505335804,-1.15250236230321,0.280096562997539,0.0853427822460514,-0.615274891667877,-4290.67066921816,-2276.11391811819,-318.4035859552,287692.207276926,7236626.79877855,70550.4577802735,5.63896066733128,-1.0092940862722,1.2840699356625,-1.19457903205511,-0.909292713727931,1.36738812374987,1920.7267243615,2327.96596886523,-229.85738273843,572748.259743218,106987.79085156,420884.740588494,63.2436772545721,-34.301573643934,4106.99631991157,-3820.76672947148,-2908.30096187577,4373.48296705822,68.9499900360598,59.4542627644245,117.922717384136,1006587.61176024,211596.54887203,30206068.6914598,85.2156957223894,-1221.09633940581,194981.07896905,-181392.229593582,-138072.599861855,207632.625243778,26.8455720744123,22.1607302624372,264.774941276334
0.74,18302.4311058519,1776.83940400987,11828.433696665,68.814704916139,-1.2450570094056,0.505946295386857,0.0340136944399506,0.376871361819932,0.0686589509704895,475.517305607099,460.914746266385,1189.21433181846,131763.789753964,1632634.10163092,27482.2267646715,7.39239081769124,-0.966828845577882,-1.17969052050278,0.308569563799698,0.109120409797525,-0.642643430301847,-4721.06134807322,-2404.27658923483,-311.936327845309,281670.660784507,6329285.62117924,69890.5778782019,5.99878982001089,-1.00961808345863,1.23177257037583,-1.20420330308941,-0.910933375040095,1.35058526901278,1702.14744490416,1995.45160685291,-209.687802465578,567886.179590518,108316.941159632,327261.508803975,60.0878196295576,-36.0143072058328,4611.90724124756,-4508.68453074724,-3410.64603132026,5056.75652460896,69.8030722105707,60.2245756333872,104.682242870798,996387.481653562,208868.226351994,21722831.8845518,84.399659514067,-1254.57895692938,212698.527994689,-207937.955539399,-157297.047062142,233214.722879144,27.3901186460063,22.6303267386008,230.787804409625
0.75,18189.0234358908,1776.72234823489,11439.0964109738,68.4902633032202,-1.2434519501245,0.50662894398415,0.032787972322374,0.373611170081818,0.0692672417912982,475.406560168328,460.798773378616,1169.22311337949,130005.104766598,1797680.64050043,25883.0276140667,6.84230555677079,-0.965103655068904,-1.2069819778373,0.337884404721097,0.133325548127462,-0.670677941163129,-5242.24531435147,-2546.35229896561,-305.541183925238,275943.928759504,5605383.13852913,69501.5563133994,6.35377552805101,-1.00990544675737,1.17743552526099,-1.20936552083425,-0.909403861622671,1.33040467338404,1503.80353108622,1710.75906330266,-190.494948178156,563264.123704749,111093.424150785,246412.52053388,56.1206681168806,-37.7650943937056,5290.57285577046,-5434.04395396693,-4086.22576948938,5977.90936419689,70.6275783906767,60.9695068763896,90.8029360885446,986078.980167188,206189.760680716,14865517.4218706,83.2830797112994,-1282.99603446744,236276.721790871,-242684.133932759,-182490.640547418,266973.136225662,27.9537454926062,23.1168609059869,196.284193426328
0.76,18077.2632229748,1776.61142143996,11067.636346011,68.1663266502369,-1.24187234289491,0.507348274951645,0.0315419969654669,0.370358835411725,0.0699064278713194,475.295840489307,460.682811367152,1149.8289105725,128212.026360744,1993434.259533,24396.2639802817,6.31278479928348,-0.963272370647592,-1.2342772907691,0.367972713690236,0.157912968860441,-0.699296813453603,-5886.90442555064,-2704.87714321076,-299.232145924326,270508.132711245,5019981.43867711,69366.2295823371,6.70435703962364,-1.01015488173814,1.12172269490976,-1.21052419163029,-0.905067020268802,1.30739425470563,1322.82923138782,1464.37880019233,-172.13786880816,558851.850244609,116617.322063439,178289.34448571,51.0355067727724,-39.5368555466065,6251.89222390811,-6746.82505297343,-5044.36746426835,7286.72782646503,71.4271803035638,61.6923319509259,76.2802923263667,975637.234958023,203627.200566711,9513472.9291133,81.6765994759493,-1305.58239754699,269541.090551313,-290879.387776872,-217480.445721841,314156.497673631,28.5386880697021,23.6223064283569,161.463345544672
0.77,17967.1020950065,1776.50669785951,10712.9638304315,67.8428866752856,-1.24031819573279,0.508103943078694,0.0302755793403456,0.3671143107708,0.0705764718063246,475.18510386281,460.566815834695,1131.00373266291,126387.407014856,2227999.01035449,23015.3902580671,5.80344039359888,-0.961332927833068,-1.26147071187005,0.398755653112978,0.182830712160296,-0.728409216074208,-6705.49286361549,-2883.03253915803,-293.022668409657,265357.123677659,4541125.10451384,69469.7905322492,7.05080716240482,-1.01036592055913,1.06523381851909,-1.20814580749673,-0.898282392815521,1.28207821665784,1156.83048797243,1249.08311373928,-154.492570301841,554622.171844845,128178.300931981,123002.086406729,44.4095951429959,-41.3123017445142,7723.13003041608,-8759.26674950199,-6512.70322359116,9295.28954514228,72.2053581667761,62.3961616105376,61.1233091010796,965042.279882608,201363.141947572,5529056.62021775,79.1957084544655,-1321.71468772567,320481.689696621,-363477.579340017,-270253.397957703,385720.567686214,29.147085014203,24.1485613965493,126.539697743445
0.78,17858.4935467275,1776.40826761826,10374.0710964211,67.5199347389773,-1.23878951031173,0.508895617779473,0.0289885334161079,0.363877533217804,0.0712773394554805,475.074309525663,460.45074441265,1112.7212873144,124534.440192728,2512302.74233508,21733.9126395993,5.31383316876339,-0.959283856772262,-1.28845166414055,0.430144625043048,0.208020579159743,-0.757916101845604,-7780.21962462633,-3084.86451318196,-286.925447042095,260482.924386628,4145586.68530879,69799.2285360744,7.3932457180051,-1.01053884286297,1.00849898908637,-1.20269043911226,-0.889397208474218,1.25494656804189,1003.79555820352,1059.28886932371,-137.450625254282,550550.600755555,156197.572209829,80735.4198965466,35.7140105399269,-43.0741928095602,10268.9197841003,-12246.2508916708,-9056.180213228,12778.342645865,72.9654087075491,63.0839480777973,45.3538103942375,954279.373642862,200002.977733987,2759277.77064818,74.9316500204058,-1330.93909027166,408953.058488725,-487698.985137985,-360656.49301877,508889.193538605,29.7809416903763,24.6974166008441,91.7341429517751
0.79,17751.3928473292,1776.31623641142,10050.0250214678,67.1974618693556,-1.23728628274027,0.509722983049973,0.0276806757378263,0.360648424893253,0.0720090001868091,474.963418547121,460.334556644591,1094.95685473264,122656.617341901,2861371.56718688,20545.4279194291,4.84347283637052,-0.957124339345744,-1.31510644915457,0.462042298213511,0.233418835797322,-0.787711506935498,-9254.6979823981,-3315.59904051313,-280.952222640656,255876.121098698,3816152.4193923,70342.8530202975,7.73165386521078,-1.01067457727842,0.951976669068533,-1.19460043138669,-0.878739584601939,1.22644792629694,862.024520634242,890.6215307801,-120.917824018018,546615.015791958,249689.003883645,51675.5967291949,24.4621358824756,-44.805600197491,15782.8163597438,-19805.274482509,-14568.6191084706,20333.2739388173,73.7104589678704,63.7584966291639,29.0055503406371,943339.3103025,202482.680578959,1039801.66932717,66.1888749021226,-1332.99193969942,601534.142496841,-754843.022385896,-555257.160891099,774966.788192316,30.4420886741216,25.2705191923989,57.2658193757277
0.8,17645.7569535334,1776.23072522517,9739.96060855856,66.8754587865452,-1.23580850428237,0.51058573740743,0.026351825024234,0.357426893929066,0.0727714271063415,474.852393724524,460.218213877341,1077.6871728341,120757.676027519,3296331.67192935,19443.6647895196,4.39181979361674,-0.9548542530469,-1.34132012396096,0.494343927532663,0.258957106768107,-0.817684102183084,-11404.4445229706,-3582.1063615675,-275.113617766431,251526.20829804,3539843.36014953,71089.8909030647,8.06588912009602,-1.01077459143828,0.896054528808898,-1.18429201550433,-0.866613740844605,1.19698519443404,730.073254568302,739.610073340459,-104.812895581351,542795.3568833,1015134.4294204,35948.1848262027,10.657366242953,-46.4901597584334,36966.6415533011,-48857.8507490831,-35752.0647382389,49381.5065987893,74.4434836736555,64.4224805649509,12.1231128343907,932218.674073485,246210.683069634,200500.422869053,42.0634297253069,-1327.81120926715,1344789.95286082,-1777373.97948375,-1300605.5036049,1796423.77940746,31.1321370092251,25.8693332626851,23.3447611917653
0.81,17541.5444277138,1776.1518700935,9443.07512021962,66.5539159270962,-1.23435616202882,0.511483593817158,0.0250018017841545,0.354212835291758,0.0735645972725047,474.741199485376,460.101679158753,1060.89033232762,118841.541307908,3847654.76214473,18422.5249161763,3.95828865603605,-0.952474199641897,-1.36697846908057,0.526938917930552,0.284563426126715,-0.84771893624521,-14833.4592055124,-3893.60337231218,-269.419010676945,247421.890030866,3306721.40235795,72030.1496616828,8.3957008786964,-1.0108407777896,0.841052452182578,-1.17214954587105,-0.853296978394941,1.16691365729267,606.708618374269,603.469195626825,-89.0663103472197,539073.349595969,5178765.01946302,33566.730106875,4.60286633944503,-48.1123014247735,-83366.2226341204,116185.00100438,84579.9161387522,-115666.012858301,75.1673245604601,65.0784580925552,-5.23936518605175,920919.990794645,520504.587429843,71710.4654592237,20.3636786793607,-1315.5375593448,-2887409.59297114,4024096.04105184,2929446.16554782,-4006120.75916575,31.8524326399697,26.4950993783835,-9.83432468850538
0.82,17438.7153608172,1776.07982188923,9158.62279266585,66.2328234681056,-1.23292923951738,0.512416279604069,0.023630427950267,0.351006131560386,0.0743884918965569,474.629801796,459.984917142366,1044.54568073116,116912.262845759,4560615.62137144,17476.121433151,3.54225326449893,-0.949985517408115,-1.39196996342302,0.559712569251563,0.310163401379221,-0.877699298289824,-21171.6580685593,-4262.74977388586,-263.876449326867,243551.341675312,3109070.62819213,73153.7388848808,8.7207462130598,-1.01087534145143,0.787227109387262,-1.15852201016184,-0.839038151011365,1.13654103591449,490.872365947797,479.941086327641,-73.6191671711717,535432.259885611,361932.887301231,44392.6791302597,19.3013041529634,-49.6574458564541,-18406.1999760423,27087.4662996333,19617.5967657724,-26573.5279420228,75.8847105118952,65.728890071477,-23.0196095411564,909451.734067062,203969.288230819,490416.790616055,57.1815888203559,-1296.50451344871,-605532.088206508,891130.708891015,645384.943694697,-874223.027387044,32.6040128066791,27.1487954622302,-42.0969702852178
0.83,17337.2312996552,1776.01474614577,8885.91006539311,65.91217135104,-1.23152771731198,0.513383536355926,0.0222375265295848,0.347806653648572,0.0752430965305967,474.518168075639,459.86789399775,1028.63373444373,114973.950429986,5504869.77365951,16598.812948293,3.14305284923026,-0.947390276617373,-1.41618768219547,0.592547928789324,0.335681441667893,-0.907508621591117,-36860.6913561572,-4707.4220134786,-258.492605817904,239902.435611306,2940825.11716169,74450.8441219533,9.04060567903453,-1.01088069511133,0.734777568462876,-1.14372143578394,-0.824057350480206,1.10612905764868,381.651932743809,367.178640234202,-58.4221617469049,531856.678115698,177215.641059209,68106.8019832683,31.7961081544243,-51.1121615897512,-9938.34081433559,15469.5705385518,11145.9074843063,-14961.1093634085,76.598277705466,66.3761578764619,-41.1487198814786,897828.155370704,188274.171567151,1305715.11235708,69.2068923520793,-1271.21834886591,-309893.25580088,482365.786160017,347547.103052127,-466511.158918195,33.3875672906579,27.8311015250542,-73.2924498049003
0.84,17237.0551783432,1775.95682290752,8624.29126966099,65.5919493053145,-1.23015157354031,0.514385119816689,0.0208229212694805,0.344614261472236,0.076128401243882,474.406267116028,459.750577326563,1013.13609809898,113030.710547561,6792132.86950875,15785.2316955765,2.75999899835783,-0.944691258792529,-1.43953104068146,0.625327673921892,0.361041998412842,-0.937032349309396,-140935.072478893,-5253.71011016214,-253.272769554339,236462.933866495,2797161.99902765,75911.5475552608,9.35479885284107,-1.0108593645869,0.683851496888818,-1.12802281810867,-0.808546540731294,1.07589613634951,278.256658725031,263.658043230389,-43.4346311126389,528332.330775443,131969.545731197,104192.093348405,41.6226023758696,-52.4642799074228,-6592.60295509177,10874.5927996166,7794.71323526399,-10372.0706617431,77.3105891983518,67.022580851983,-59.5527290590871,886068.923731143,181950.816774209,2383086.62788581,74.5536366431246,-1240.32928962798,-194470.950543685,320782.612410109,229931.227832623,-305959.035366687,34.2034071611654,28.5423705830638,-103.295868306425
0.85,17138.1512536175,1775.90624660684,8373.16472614875,65.272146871638,-1.22880078439244,0.515420799771295,0.0193864363383892,0.341428804567044,0.0770444007883489,474.294069006108,459.632936083981,998.035390507639,111086.586410843,8610861.89584921,15030.3050167458,2.39238307109579,-0.941891921044674,-1.46190731912994,0.657935949231816,0.38617076854651,-0.966159689648943,77666.4928730235,-5941.24850586656,-248.220875528833,233220.650475809,2674207.39370251,77525.69059003,9.66279931608151,-1.01081390733969,0.634551585798633,-1.1116652164484,-0.792670896399562,1.04602080422678,179.998340299465,168.112503514461,-28.62366858588,524845.918132121,113901.868872577,151927.77771394,49.1120763400656,-53.7029681047776,-4795.51162082694,8401.21368105624,5990.47040500454,-7905.11762094645,78.0241535436473,67.6704329759198,-78.1541641921885,874198.579545985,177495.195304997,3607228.25185367,77.4929938586499,-1204.59641781766,-133605.685399872,234062.598696142,166897.917805539,-220241.079872732,35.0514431174492,29.2826076399643,-132.008914384462
0.86,17040.4850436751,1775.86322596491,8131.96920797319,64.9527534250411,-1.22747532459014,0.51649035992816,0.0179278960207155,0.338250122663526,0.0779910947545815,474.181545060823,459.514940504394,983.315176564501,109145.503454642,11299569.1829108,14329.269877896,2.03948371387526,-0.938996347430968,-1.48323292029954,0.690260089843589,0.410995815785178,-0.994785198451115,30496.6758310194,-6833.31805039376,-243.339562780683,230163.586059544,2568820.79992744,79282.7738146452,9.96404882627719,-1.01074684501629,0.586941908547693,-1.09485369813413,-0.77657063040805,1.01664559074072,86.2752477179184,79.4814305551476,-13.9633038527675,521384.976111176,104650.836697635,210393.669116915,54.8058553129696,-54.8187647657119,-3671.12635853381,6847.94561680515,4857.1909230478,-6358.77992541091,78.741442124254,68.3219584392364,-96.8735662971314,862245.826091765,173658.677154879,4883384.42831251,79.3207670136994,-1164.8492409167,-96473.0236064592,179956.219052521,127641.450829118,-167101.501267162,35.9311747104025,30.0514579379492,-159.359426924392
0.87,16944.0232705075,1775.82798391577,7900.18073064935,64.6337581977567,-1.22617516781675,0.517593597790893,0.0164471244245386,0.335078046215146,0.0789684877181826,474.068667755052,459.39656203246,968.959904577534,107211.221823322,15517131.8913361,13677.6805770812,1.70057417672519,-0.936009189720733,-1.50343432953954,0.722192174267824,0.435448573386801,-1.02281014159403,18991.571909916,-8037.57440929099,-238.630257200801,227280.037002432,2478434.8596482,81171.8900889141,10.2579704489134,-1.01066061007473,0.541053998410867,-1.07776185264158,-0.760363127005455,0.987881098915266,-3.44106983315182,-3.12895215348604,0.566256235013212,517937.760911738,99103.8492507687,278483.791097634,59.181900584967,-55.8035828839291,-2899.80715762318,5776.32092856279,4075.20588436497,-5294.60033550989,79.4649049408155,68.9793858941442,-115.63093126491,850242.697953423,170092.955763573,6137298.84608721,80.5482453683961,-1121.94898960872,-71805.9776538797,143035.156812975,100911.587137235,-131106.633204349,36.8416908015039,30.848204894415,-185.299978239935
0.88,16848.7338052995,1775.80075755076,7677.30963481037,64.3151503017833,-1.22490028712312,0.518730324530298,0.0149439452020805,0.331912396890987,0.0799765893780676,473.955410660967,459.277773257751,954.954848512439,105287.296830564,22690303.144991,13071.4101545203,1.37492918054764,-0.932935600205505,-1.52244876574143,0.753630364264225,0.459464701502106,-1.05014360562135,13798.0617955033,-9753.21641420835,-234.093272503622,224558.681576542,2400934.77878596,83181.6867479043,10.5439804762506,-1.01055750576947,0.496892495440537,-1.06053464304344,-0.744145229673431,0.959810083130523,-89.6167267508727,-80.4764299580315,14.9793297839627,514493.155159792,95381.2599380315,354927.887139458,62.5979666949315,-56.6506880749601,-2337.12522071704,4988.20627086241,3500.07416112038,-4514.45005301213,80.1969846039827,69.6449411365916,-134.347042407622,838223.655736789,166673.628161255,7314027.79700041,81.4155797423263,-1076.75246929602,-54498.0589016849,116317.070541822,81616.1864593981,-105269.825817158,37.7816807228905,31.6717773718122,-209.805705656384
0.89,16754.585616824,1775.78179808253,7462.89793166353,63.996918751238,-1.22365065530413,0.519900364851524,0.0134181812818775,0.328752988030851,0.0810154146868072,473.841748389406,459.158547853575,941.286054715038,103377.047847745,36406234.591474,12506.6462666889,1.06183114676715,-0.929781159246237,-1.54022452842852,0.784480004522534,0.482984782470563,-1.07670334116921,10839.9066647981,-12394.5634471058,-229.727923287653,221988.645357568,2334566.52943652,85300.3531361624,10.8214990152111,-1.01043967822035,0.454440268319728,-1.04329140725005,-0.727995565102769,0.932491381953683,-172.664616256171,-153.207134496258,29.2854078703788,511040.594724548,92659.5470876173,438319.267169069,65.3079878216204,-57.3546597300458,-1908.29260632675,4381.00542027399,3057.01024132586,-3915.73223962991,80.9401282691632,70.3208579783138,-152.944672902682,826224.659707014,163350.734831838,8375924.35901527,82.0500001570635,-1030.08072052643,-41892.5355934527,96175.7253030578,67110.2062229364,-85961.6348558229,38.7494548800594,32.5207652965017,-232.871630608116
0.9,16661.5487225963,1775.77137082696,7256.51688447966,63.6790524844628,-1.22242624525059,0.521103556859407,0.0118696546121842,0.325599625067351,0.0820849839737717,473.727656534696,459.038860519414,927.940292709879,101483.535603876,67976993.1818042,11979.8824321332,0.76057566273455,-0.926551800142834,-1.55672106044478,0.814654469845823,0.505954847278738,-1.10241633860528,8929.22685430452,-16988.8550023219,-225.532644572639,219559.548297994,2277866.20302308,87515.629908212,11.0899591836701,-1.01030909896361,0.413662963004317,-1.02612886423268,-0.71197681376062,0.905963603473485,-252.952037598393,-221.874920569033,43.4897509835076,507570.015630837,90530.9625585953,527147.347368295,67.4902851875891,-57.9113428437308,-1570.70998343646,3896.28996426677,2703.43054458423,-3440.01325685766,81.6967972227018,71.0093870371656,-171.3496444164,814282.271635653,160103.988366909,9300117.19410536,82.525094099661,-982.693981860419,-32466.3557118399,80535.7687098917,55879.531312774,-71104.5929728144,39.7429730792923,33.3934422302163,-254.509691260379
0.91,16569.5941426488,1775.76975520195,7057.76480246602,63.3615403859104,-1.22122703027675,0.52233975192129,0.0102981859149483,0.322452105916279,0.0831853230614859,473.613111622891,458.918686926929,914.905009717491,99609.5474906736,170369340.543167,11487.9056121653,0.470476114174035,-0.92325373367609,-1.57190875647694,0.844075760879237,0.528326735162323,-1.12721914786575,7593.18677079743,-26974.8505484986,-221.505112918275,217261.535813652,2229605.08990002,89814.8367689025,11.3488149077766,-1.01016755624204,0.374512966074042,-1.0091240187981,-0.696137863377447,0.880248497837334,-330.807107087097,-286.956913440657,57.5939362364048,504071.820757602,88774.3912533549,619833.241740116,69.2709428156078,-58.3177975273863,-1298.3342115649,3498.35748292464,2413.31992711286,-3051.58123469315,82.4694737897124,71.7128021388751,-189.491735373941,802432.825539425,156926.395615039,10075780.3843977,82.8863629586597,-935.273634964437,-25281.0232399469,68119.6382562081,46991.9044105213,-59420.059508312,40.7598786951523,34.287793333765,-274.745686427992
0.92,16478.6938557091,1775.7772447416,6866.26502595992,63.0443713077669,-1.22005298442845,0.523608814530582,0.00870359444998215,0.319310221339716,0.0843164633758733,473.498091062853,458.798003668925,902.168288564241,97757.5901738471,993725355.400755,11027.7810716984,0.190867466179387,-0.919893374349361,-1.58576855476125,0.872674860479908,0.550058295498733,-1.15105796419219,6606.34350007692,-65332.9930167635,-217.642365090406,215085.296194136,2188746.58172576,92184.9155787561,11.5975473589632,-1.01001665329746,0.336932797687066,-0.992336891530381,-0.680515803514282,0.855353982000671,-406.524171623665,-348.866074133466,71.5963576427712,500536.866180589,87261.1225452742,714766.839186146,70.740367616115,-58.5722520380544,-1074.34768662187,3164.1765096296,2169.90030128863,-2727.39127242434,83.2606651948182,72.4334039870901,-207.305438343492,790711.696251857,153817.332214949,10701436.194056,83.1634608799516,-888.411071829541,-19725.1749054776,58094.7265596108,39839.6752777035,-50075.2880600549,41.7975368919548,35.2015472268081,-293.6162910929
